"Y","A","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185"
35.9870974059233,0,0,1,14,18,3,3,10,0.02,1,27,2,14,18,17,16,15,20,1,8,7,7,8,7,8,8,6,2,15,10,11,191,3,11132,2,9,6,153,1,3,253,4,9,2,10,9,8,8,8,7,7,9,9,9,9,9,9,5,7,6,-1,12,25,25,8,15,15,15,15,15,15,25,15,30,5,10,25,5,25,7,10,6,8,8,7,9,7,4,8,6,9,9,7,7,8,8,5,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20.5452173730473,0,1,1,11,21,6,6,8,-0.37,0,25,2,25,20,25,25,5,0,0,5,7,7,6,7,6,6,8,2,11,86,6,124,1,0,4,1,2,28,1,2,160,7,9,6,6,6,4,4,8,6,6,8,1,5,3,3,7,2,7,5,-1,50,10,10,10,10,10,30,10,30,10,10,10,30,10,30,10,10,10,9,9,9,9,9,9,8,8,7,9,10,10,10,10,10,10,10,6,0,1,30,10,30,10,10,10,7,4,7,7,7,6,1,2,-1,-1,-1,-1,-1,-1,30,10,30,10,10,10,30,10,30,10,10,10,30,10,30,10,10,10,9,6,9,8,9,8,8,8,8,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
39.0288086872606,0,1,1,11,21,18,18,5,0.11,0,28,3,0,25,25,25,25,0,0,4,9,3,2,4,1,2,4,2,6,174,3,123,14,11360,2,4,8,200,1,3,258,2,7,3,4,3,8,7,9,9,4,8,6,8,7,8,6,3,8,7,-1,10,15,25,15,15,20,20,10,15,15,15,25,15,15,20,15,20,15,3,6,6,7,7,3,5,8,5,6,9,8,8,7,9,-1,4,3,0,3,13,13,24,15,15,20,4,8,7,8,9,6,1,2,-1,-1,-1,-1,-1,-1,10,15,20,15,15,25,20,15,15,15,10,25,15,15,20,15,15,20,5,7,7,7,9,5,6,9,8,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
57.3870550900148,0,1,1,2,19,6,-1,1,0.28,1,26,2,20,25,20,15,15,5,0,3,1,2,2,2,3,2,5,2,6,257,13,1,1,0,2,9,3,108,1,2,217,6,3,1,6,7,7,8,1,5,8,4,6,10,10,6,8,6,2,6,5,30,15,25,25,5,0,-1,-1,-1,-1,-1,-1,30,15,25,25,5,0,7,9,6,7,6,-1,-1,-1,-1,-1,6,8,7,7,9,4,6,7,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,3,2,-1,-1,-1,-1,-1,-1,40,10,0,40,0,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,8,7,7,6,-1,-1,-1,-1,-1,1,0,0,-1,-1,30,10,10,30,10,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,8,8,9,6,-1,-1,-1,-1,-1
20.9498359866795,0,0,1,11,21,18,18,8,0.09,0,28,4,20,30,10,20,0,20,0,7,6,6,5,7,2,5,3,2,12,221,14,190,1,0,3,1,2,136,1,2,259,2,4,3,3,8,7,6,7,4,9,9,2,9,9,9,9,9,2,10,-1,0,25,25,25,25,0,30,20,10,30,0,10,20,5,20,20,20,15,9,9,9,9,10,9,10,8,7,7,2,6,6,7,6,3,3,8,0,2,10,20,20,20,20,10,8,8,8,10,9,4,1,2,-1,-1,-1,-1,-1,-1,10,20,20,20,20,10,40,10,10,10,10,20,40,10,10,10,10,20,8,9,8,9,8,8,8,8,8,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
45.9835534842,0,0,1,2,16,8,-1,13,0.26,1,28,2,40,20,20,20,0,0,1,8,8,8,8,7,7,7,6,2,8,151,2,1,1,0,2,4,9,262,94,3,180,1,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,5,4,35,10,20,20,10,5,-1,-1,-1,-1,-1,-1,40,10,10,25,5,10,8,8,9,8,9,-1,-1,-1,-1,-1,4,5,6,4,5,5,5,5,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,1,-1,-1,-1,-1,-1,-1,50,5,5,25,5,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,6,8,8,8,-1,-1,-1,-1,-1,0,1,0,-1,-1,35,5,20,20,15,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,6,8,8,9,-1,-1,-1,-1,-1
17.9564573335018,0,1,1,11,21,16,16,13,-0.13,0,23,2,10,15,40,15,10,10,0,4,6,6,4,5,6,6,6,2,8,94,6,154,1,0,6,1,2,106,1,6,135,7,5,7,6,10,9,10,9,14,5,9,7,3,10,10,10,10,10,10,-1,20,20,25,25,5,5,20,20,25,25,5,5,20,20,25,25,5,5,8,10,10,10,8,8,10,10,8,10,6,6,6,6,6,6,6,6,0,5,30,20,10,10,20,10,9,9,9,9,9,7,1,2,-1,-1,-1,-1,-1,-1,30,10,20,20,10,10,30,10,20,20,10,10,30,10,20,20,10,10,9,9,9,9,9,8,8,8,8,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
40.9621768773117,0,1,1,21,22,2,2,1,0.32,0,22,4,20,20,10,15,5,30,0,5,7,5,4,6,3,4,3,2,10,95,6,215,1,0,2,1,2,88,1,2,17,2,7,3,5,7,5,5,7,2,5,3,1,5,7,6,7,2,2,5,-1,25,25,25,13,12,0,20,20,20,15,10,15,25,15,15,15,15,15,8,9,8,9,9,8,9,7,6,6,4,10,9,5,-1,2,7,-1,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,2,40,5,20,30,5,0,25,15,20,20,10,10,25,15,20,20,10,10,30,20,15,25,5,5,8,9,9,8,8,8,8,7,6,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
80.768098754289,1,1,1,2,19,18,-1,10,-0.41,0,27,4,50,0,50,0,0,0,0,5,6,7,6,7,5,5,3,2,7,152,2,1,1,0,2,5,11,186,55,3,181,1,6,6,7,3,4,3,6,5,4,5,7,1,6,1,2,2,1,3,2,25,10,35,15,0,15,-1,-1,-1,-1,-1,-1,25,5,15,20,30,5,6,8,2,10,2,-1,-1,-1,-1,-1,8,7,7,9,5,4,8,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,1,2,-1,-1,-1,-1,-1,-1,40,5,10,5,10,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,9,10,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105.061730963781,0,1,1,9,20,19,14,6,0.23,0,30,2,17.5,17.5,20,12.5,20,12.5,0,2,10,8,10,8,7,8,9,2,9,132,14,1,1,0,6,1,2,72,1,2,244,6,9,9,5,10,9,10,10,6,8,10,2,5,5,5,9,5,5,10,-1,166.7,166.7,166.7,166.7,148.1,185.2,90,80,80,90,90,100,153.8,153.8,153.8,173.1,173.1,192.3,100,100,100,100,100,-10,-10,-10,-10,-10,8,6,7,6,7,2,2,8,2,18,153.8,153.8,173.1,192.3,153.8,173.1,100,100,100,100,80,10,1,1,-10,-10,-10,-10,-10,-10,178.6,178.6,178.6,178.6,142.9,142.9,100,80,80,90,90,100,169.5,169.5,169.5,169.5,169.5,152.5,100,100,100,100,100,-10,-10,-10,-10,-10,2,1,0,0,1,166.7,166.7,166.7,166.7,166.7,166.7,-10,-10,-10,-10,-10,-10,100,100,100,100,100,100,100,90,90,100,90,-10,120,120,120,120,90,-10,-10,-10,-10,-10
11.4042944282782,0,1,1,15,18,15,9,7,0.5,1,26,2,15,20,15,30,10,10,0,5,3,5,1,10,1,2,3,2,13,35,9,226,1,12900,2,1,2,56,170,2,73,7,9,2,9,9,9,9,7,3,5,9,1,6,7,8,10,3,8,7,-1,25,10,20,20,10,15,40,5,10,25,15,5,15,15,25,20,25,0,9,9,9,9,9,8,9,9,10,10,5,4,-1,5,7,-1,4,10,2,-1,50,5,10,10,10,5,9,8,9,10,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
17.5365307796924,0,1,1,19,15,5,7,14,0.56,0,25,4,20,10,20,20,10,20,0,8,6,6,8,6,-1,5,7,2,12,242,4,20,1,0,2,1,2,199,1,1,258,2,10,1,10,10,10,10,5,1,1,10,5,10,10,10,10,10,5,5,-1,40,20,20,20,0,0,50,0,10,20,0,20,20,0,40,5,5,30,8,10,10,10,10,8,10,10,10,10,9,10,10,10,10,9,9,8,0,3,9,10,10,10,5,5,8,10,10,10,5,8,1,3,40,20,20,10,0,10,40,20,20,20,0,0,50,20,0,10,10,10,30,40,10,0,10,10,8,10,10,10,10,8,10,10,10,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32.3006435052078,0,1,1,11,21,2,2,6,0.47,0,23,4,16,16,19,17,14,18,1,6,6,7,5,5,6,6,7,2,11,242,4,99,1,0,2,2,6,200,1,5,281,2,4,4,2,4,7,5,8,1,2,6,2,6,8,7,5,3,9,2,-1,20,20,20,15,5,20,35,20,1,19,1,24,25,10,10,25,20,10,7,8,6,8,5,7,7,9,4,7,7,9,10,6,9,9,8,7,0,3,20,15,20,15,15,20,7,9,8,7,4,3,3,3,-1,-1,-1,-1,-1,-1,15,20,20,15,10,20,30,15,10,15,10,20,15,20,15,20,15,15,6,8,7,6,5,6,6,9,4,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
30.3384953220648,0,1,1,15,18,10,10,1,0.08,1,28,2,35,0,35,10,10,10,1,7,9,8,8,6,6,7,8,2,11,35,9,45,56,26062,2,8,9,15,204,1,44,7,10,8,5,8,1,1,8,10,1,8,2,2,4,4,5,1,1,5,-1,20,20,20,20,10,10,50,10,10,10,5,5,30,10,10,20,10,10,7,10,6,10,10,7,10,10,5,10,7,8,8,4,5,8,7,3,2,2,30,10,30,10,15,15,8,10,10,5,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
27.274306341824,0,0,1,15,19,2,2,17,0.7,1,24,2,30,15,15,15,15,10,0,6,7,8,8,6,4,5,6,2,5,152,2,91,4,15990,2,1,2,80,194,1,33,1,7,8,5,8,7,7,10,2,1,10,7,8,8,10,10,7,8,7,-1,20,30,20,20,0,10,50,0,10,15,15,10,50,0,10,15,15,10,8,10,9,7,5,8,10,9,7,7,9,10,6,6,6,6,6,6,2,7,10,50,10,15,0,15,9,10,9,10,7,7,1,2,20,40,10,20,0,10,10,50,15,15,0,10,25,5,15,25,15,15,40,0,10,30,0,20,8,10,8,10,6,8,10,8,10,6,0,3,0,-1,-1,10,50,20,20,0,0,30,40,10,20,0,0,60,10,10,10,0,10,60,10,5,15,0,10,8,10,8,10,6,8,8,7,8,4
9.04788040025659,0,1,1,11,21,9,9,9,0.48,0,24,3,30,20,20,10,15,5,1,7,8,9,6,-1,7,7,5,2,9,115,11,128,48,25555,2,1,2,67,1,5,259,2,10,6,10,5,8,8,10,5,3,8,2,7,8,6,6,1,2,5,-1,60,20,0,20,0,0,40,10,10,20,10,10,50,0,0,0,50,0,4,8,8,8,5,4,8,8,8,5,9,8,8,8,8,-1,8,4,0,2,60,10,5,20,0,5,4,8,8,8,5,6,1,2,-1,-1,-1,-1,-1,-1,60,10,0,20,0,10,50,0,0,30,0,20,50,0,0,0,50,0,4,8,8,8,5,4,8,8,8,5,1,0,1,1,-1,60,20,0,20,0,0,60,20,0,20,0,0,60,0,0,20,0,20,50,0,0,0,50,0,4,8,8,8,6,4,8,7,8,7
32.3944485925112,0,1,1,11,21,13,13,11,0.38,0,26,4,16.67,16.67,16.67,16.67,16.67,16.67,0,6,6,6,6,6,6,6,6,2,18,113,11,212,1,0,2,2,7,108,1,2,281,2,7,1,8,7,7,4,3,2,1,10,1,3,5,9,10,2,5,5,-1,30,10,30,10,5,15,30,30,10,20,5,5,15,5,20,30,25,5,5,4,5,10,9,5,7,10,5,7,3,6,6,4,4,5,4,4,0,2,30,10,30,10,5,15,5,4,10,5,9,5,1,3,-1,-1,-1,-1,-1,-1,30,10,30,10,5,15,30,20,10,30,5,5,20,5,20,25,25,5,5,4,10,5,9,5,7,10,5,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
39.6069170693585,0,1,0,5,10,8,-1,5,0.33,1,21,2,15,15,25,25,20,0,0,6,9,10,7,9,4,7,6,1,6,212,8,1,1,0,2,7,6,160,204,3,209,4,10,8,7,8,8,7,5,2,7,10,5,8,8,9,10,6,7,6,5,25,40,15,10,5,5,-1,-1,-1,-1,-1,-1,20,20,15,20,15,10,9,10,9,9,9,-1,-1,-1,-1,-1,7,6,8,9,7,7,7,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,3,-1,-1,-1,-1,-1,-1,20,20,20,30,0,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,10,9,9,9,-1,-1,-1,-1,-1,2,2,1,-1,1,20,25,15,15,10,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,10,9,10,9,-1,-1,-1,-1,-1
46.437307419845,0,1,0,5,10,9,-1,4,-0.09,1,21,2,15,15,25,25,15,5,1,6,10,9,8,7,4,6,8,2,5,95,6,1,1,0,2,3,2,67,1,2,204,5,8,7,7,6,4,4,8,7,3,5,3,4,8,10,10,2,2,5,13,40,15,10,20,10,5,-1,-1,-1,-1,-1,-1,25,15,20,20,10,10,8,7,7,8,7,-1,-1,-1,-1,-1,7,9,9,8,8,8,7,8,2,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,1,2,-1,-1,-1,-1,-1,-1,30,15,15,20,10,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,8,8,8,7,-1,-1,-1,-1,-1,0,1,0,-1,-1,50,10,10,20,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,8,9,8,7,-1,-1,-1,-1,-1
49.4937431688577,0,1,1,19,15,8,1,8,0.54,0,30,1,15,20,10,30,5,20,0,4,8,9,3,10,4,5,5,2,15,118,19,138,1,0,4,1,2,126,81,4,256,15,7,3,5,9,9,9,9,3,7,9,1,9,9,9,9,2,7,6,-1,16,16,20,16,16,16,25,10,25,15,5,20,25,10,25,15,5,20,4,8,2,9,9,2,9,9,2,5,9,9,9,9,-1,8,7,6,0,1,6,10,9,6,8,5,6,10,9,3,10,9,3,2,10,10,30,20,20,10,10,25,25,15,15,10,30,15,15,15,10,15,25,10,25,15,15,10,2,8,9,2,9,2,6,7,6,6,1,0,0,-1,-1,5,15,25,25,20,10,10,20,20,20,20,10,20,15,20,20,10,15,20,20,15,20,15,10,2,8,8,2,8,2,6,8,2,7
28.4753896350238,0,0,1,21,22,6,6,19,0.47,1,25,2,70,0,15,15,0,0,0,5,8,8,7,7,8,6,7,2,7,254,16,193,30,14915,2,2,2,203,86,2,22,6,4,2,5,8,6,7,5,5,9,9,8,8,8,6,8,9,4,2,-1,20,25,25,30,5,5,30,20,15,20,5,10,35,10,10,30,5,10,6,9,8,8,7,7,8,7,7,7,8,7,6,7,7,2,6,4,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,3,2,30,10,30,25,0,5,25,20,30,25,5,5,30,20,20,20,5,5,30,10,10,40,5,5,7,7,7,7,7,6,6,6,6,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
25.2608865410574,0,1,1,19,15,9,4,6,-0.12,0,34,4,15,20,20,15,15,15,0,8,9,9,8,7,7,7,5,2,13,3,4,3,61,27240,1,4,4,222,1,2,362,2,6,10,9,7,7,7,4,6,6,9,8,8,8,7,8,7,4,6,-1,20,15,20,15,15,15,20,15,15,15,20,15,15,20,15,15,20,15,8,8,7,8,7,7,8,8,7,7,9,10,10,8,10,7,8,5,0,8,10,9,10,9,10,10,10,10,9,10,8,9,1,3,20,15,20,15,15,15,20,20,15,15,15,15,20,15,15,20,15,15,15,20,15,15,20,15,10,9,9,8,8,9,9,9,9,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
17.8902273247663,0,0,1,14,18,9,9,8,0.33,0,27,2,40,0,10,50,0,0,0,4,8,7,3,7,5,5,10,2,10,146,14,179,7,11424,3,1,4,154,47,3,308,9,9,7,5,6,7,6,4,3,9,4,4,9,9,9,9,9,5,5,-1,15,15,15,20,20,15,20,10,20,20,10,20,30,10,10,20,10,20,7,7,8,8,9,8,8,9,8,9,9,8,8,8,8,8,8,7,0,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,3,2,-1,-1,-1,-1,-1,-1,15,15,20,20,20,10,20,15,15,20,20,10,20,15,15,20,15,15,7,7,8,9,9,7,9,9,9,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
53.9295723721726,1,1,1,21,22,14,9,6,-0.2,0,26,3,10,10,30,20,10,15,1,10,5,7,5,8,5,4,5,2,14,35,9,196,1,0,2,8,9,86,1,1,194,7,10,8,4,10,3,2,2,5,1,9,6,4,6,7,10,4,1,7,-1,40,10,20,10,0,20,60,0,0,20,0,20,30,20,20,0,10,20,10,10,10,10,10,10,10,10,10,10,1,9,3,6,2,1,4,7,0,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,2,30,0,20,30,0,20,40,10,20,10,0,20,60,0,0,20,0,20,30,20,20,0,10,20,8,9,10,10,8,8,7,8,10,7,2,0,0,-1,-1,40,10,20,10,0,20,40,10,20,10,0,20,60,0,0,20,0,20,30,20,20,0,10,20,8,9,9,9,9,8,9,9,9,7
9.98911987483944,0,1,1,17,11,11,3,7,0.03,1,28,2,15,30,30,10,10,5,1,9,10,10,8,10,8,9,9,2,5,152,2,145,64,25917,2,8,3,142,1,2,184,1,10,10,10,10,7,7,7,3,1,3,5,5,10,8,10,8,5,7,-1,35,5,30,20,5,5,35,5,30,20,5,5,40,5,20,10,20,5,8,8,9,9,9,9,9,10,9,10,7,7,8,5,7,2,7,4,2,2,40,15,20,10,10,5,10,8,10,10,10,4,1,1,-1,-1,-1,-1,-1,-1,80,0,10,10,0,0,80,0,10,10,0,0,80,0,10,10,0,0,10,10,10,10,10,10,10,10,10,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
46.1551156567688,0,1,0,3,10,3,-1,6,0.17,0,26,3,30,10,20,20,10,10,0,6,7,7,5,6,6,6,5,2,11,189,7,1,1,0,1,1,2,226,198,3,225,6,3,2,2,7,8,8,3,3,7,10,7,5,9,7,7,7,1,5,2,21,17,22,20,8,13,-1,-1,-1,-1,-1,-1,18,15,17,14,20,16,6,8,7,8,8,-1,-1,-1,-1,-1,8,7,6,5,5,4,7,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,2,-1,-1,-1,-1,-1,-1,25,10,20,20,5,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,7,8,9,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
21.9901251162867,0,1,1,14,20,18,18,6,0.6,1,26,4,20,10,25,25,10,10,0,6,7,7,7,7,6,6,7,2,7,94,6,87,1,0,4,1,2,147,34,2,171,7,3,3,9,10,4,5,8,6,9,7,5,5,8,7,5,8,5,7,-1,25,20,20,20,5,10,15,25,20,25,5,10,20,25,15,30,5,5,5,7,8,8,3,5,8,7,7,4,7,8,7,7,8,6,7,7,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,2,-1,-1,-1,-1,-1,-1,35,20,15,20,5,5,20,30,15,25,5,5,30,30,10,20,5,5,6,8,7,7,6,6,7,7,6,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89.4207913080556,0,0,1,7,16,4,4,3,0.24,0,26,6,27.78,19.44,19.44,27.78,2.78,2.78,0,7,7,7,7,-1,-1,7,2,2,20,60,7,1,1,0,2,1,8,156,219,1,101,2,5,2,5,5,8,8,3,1,3,10,8,8,8,5,8,8,3,5,-1,181.8,181.8,181.8,181.8,136.4,136.4,90,60,70,90,60,80,200,133.3,155.6,200,133.3,177.8,80,80,80,80,80,-10,-10,-10,-10,-10,5,8,6,6,-1,-1,6,5,0,-1,170.2,170.2,170.2,170.2,148.9,170.2,80,80,80,80,70,-1,-1,-1,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-1,-1,-1,-1,-1,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
42.0378028707562,1,0,1,15,19,5,5,19,0.44,0,30,1,30,25,20,15,5,5,0,7,10,10,10,9,9,8,5,2,8,103,15,111,54,25380,2,6,4,46,1,1,306,6,5,5,5,7,8,8,6,5,6,9,6,4,8,7,8,8,7,2,-1,20,10,20,35,5,10,40,5,20,15,10,10,40,5,20,15,10,10,7,7,10,9,8,7,8,8,9,9,8,9,8,7,8,7,8,5,2,3,15,10,10,40,5,20,7,8,8,9,9,5,1,3,40,15,20,15,5,5,20,20,20,30,5,5,35,10,10,15,15,15,30,10,10,20,5,25,7,8,8,8,9,7,7,8,9,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
25.7050082915424,0,1,1,11,21,17,17,3,0.2,1,29,2,10,40,20,20,0,10,0,6,8,8,5,8,5,5,4,2,5,209,6,108,1,0,2,1,2,215,1,3,173,7,9,1,10,6,7,7,4,6,5,10,1,9,7,7,9,5,9,6,-1,25,10,25,5,10,25,20,15,15,15,10,25,10,15,20,15,15,25,10,7,6,10,10,9,6,10,5,10,4,7,8,5,8,7,5,7,0,8,20,10,20,10,20,20,10,7,10,5,10,7,1,2,-1,-1,-1,-1,-1,-1,20,10,20,10,20,20,20,10,10,15,15,30,15,15,20,15,15,20,10,6,10,5,10,9,7,9,5,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
